,Match_id,Innings,Player_name,Batting_number,Over_start_number,Runs_Scored,Balls_faced,Dots,Ones,Twos,Thress,Fours,Sixs,FOW_score,FOW_over,FOW_batting_number,FOW_bowler,Wicket_method,Overs_bowled,Runs_conceded,Wickets_taken,Maiden_overs,Extras,co-batsmen wicket fallen
202,1004253,1,JP Kotze,3,7.6,30,52,33,16,2,0,1,1,89,22.4,2,MD Dai,caught and bowled,0,0,0,0,0,-1
203,1004253,1,CG Williams,4,22.5,109,89,34,39,6,0,7,5,-1,-1,-1,-1,-1,0,0,0,0,0,-5
204,1004253,1,G Snyman,5,39.4,6,14,11,2,0,0,1,0,186,42.3,4,CA Soper,bowled,10,48,1,0,0,-1
205,1004253,1,SF Burger,6,42.4,34,22,4,14,1,0,3,1,-1,-1,-1,-1,-1,5,35,1,0,0,-7
206,1004253,1,JN Frylinck,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,6,52,1,0,6,0
207,1004253,1,JJ Smit,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,6,41,1,0,5,0
208,1004253,1,BM Scholtz,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,41,1,0,0,0
209,1004253,1,C Peake,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,6,31,0,0,1,0
210,1004253,1,NRP Scholtz,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,5,26,0,0,0,0
211,1004253,2,TP Ura,1,0.1,19,15,11,2,0,1,2,1,30,4.1,2,JJ Smit,lbw,0,0,0,0,0,1
212,1004253,2,VV Morea,2,0.1,0,4,4,0,0,0,0,0,12,1.4,1,SF Burger,caught,0,0,0,0,0,-1
213,1004253,2,L Siaka,3,1.5,70,77,43,26,4,0,3,4,139,24.5,4,BM Scholtz,caught,1,9,0,0,0,1
214,1004253,2,A Vala,4,4.2,16,17,8,7,1,1,1,0,91,11.5,3,G Snyman,caught and bowled,0,0,0,0,0,-1
215,1004253,2,S Bau,5,11.6,76,98,49,38,7,2,3,1,265,46.6,5,JN Frylinck,caught,3,21,1,0,0,0
216,1004253,2,D Bau,6,24.6,80,74,33,24,5,3,8,0,-1,-1,-1,-1,-1,0,0,0,0,0,-7
217,1004253,2,MD Dai,7,46.7,1,3,2,1,0,0,0,0,-1,-1,-1,-1,-1,10,26,1,0,2,-8
218,1004253,2,CA Soper,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,37,1,0,2,0
219,1004253,2,N Vanua,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,9,71,1,0,3,0
220,1004253,2,JB Reva,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,8,63,0,0,2,0
221,1004253,2,WT Gavera,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,9,46,0,0,1,0
222,1004255,1,SJ Baard,1,0.1,54,56,31,15,4,1,7,0,103,20.4,5,MD Dai,bowled,1,9,0,0,0,4
223,1004255,1,JP Kotze,3,0.2,18,15,7,4,1,0,3,0,42,5.1,2,A Vala,bowled,0,0,0,0,0,-1
224,1004255,1,G Snyman,4,5.2,16,26,13,11,1,1,0,0,76,13.3,3,WT Gavera,caught,10,22,0,0,0,-1
225,1004255,1,CG Williams,5,13.4,1,7,6,1,0,0,0,0,80,15.5,4,WT Gavera,caught,0,0,0,0,0,-1
226,1004255,1,SF Burger,6,15.6,19,45,34,9,1,0,2,0,127,29.3,6,N Vanua,caught,4,27,1,0,2,0
227,1004255,1,NRP Scholtz,7,20.5,61,84,55,31,4,0,4,1,-1,-1,-1,-1,-1,10,42,1,0,2,-8
228,1004255,1,JN Frylinck,8,29.4,0,7,7,0,0,0,0,0,128,31.3,7,N Vanua,lbw,3,15,0,0,1,-1
229,1004255,1,JJ Smit,9,31.4,1,5,5,1,0,0,0,0,133,33.1,8,N Vanua,caught,5,29,0,0,0,-1
230,1004255,1,BM Scholtz,10,33.2,21,44,28,15,3,0,0,0,207,48.1,9,CA Soper,caught and bowled,10,35,1,0,3,-1
231,1004255,1,C Peake,11,48.2,3,9,6,3,0,0,0,0,212,49.6,10,WT Gavera,caught,5,34,0,0,0,-1
232,1004255,1,ZE Green,2,0.1,0,0,0,0,0,0,0,0,2,0.1,1,CA Soper,run out,0,0,0,0,0,-1
233,1004255,2,TP Ura,1,0.1,27,33,17,11,2,0,3,0,36,11.5,1,G Snyman,run out,0,0,0,0,0,0
234,1004255,2,VV Morea,2,0.1,67,119,81,32,3,1,5,1,152,36.6,3,SF Burger,caught,0,0,0,0,0,1
235,1004255,2,L Siaka,3,11.6,9,8,4,2,0,1,1,0,52,14.7,2,BM Scholtz,caught,2,8,0,0,0,-1
236,1004255,2,A Vala,4,15.1,55,69,28,34,6,1,0,1,178,42.2,4,NRP Scholtz,lbw,4,22,1,0,0,0
237,1004255,2,S Bau,5,36.7,40,45,27,7,7,1,4,0,-1,-1,-1,-1,-1,0,0,0,0,0,-6
238,1004255,2,D Bau,6,42.3,7,10,4,5,1,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-7
239,1004255,2,CA Soper,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,62,1,0,1,0
240,1004255,2,N Vanua,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,39,3,0,9,0
241,1004255,2,WT Gavera,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,9,39,3,0,3,0
242,1004255,2,MD Dai,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,26,1,0,2,0
243,1004255,2,JB Reva,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,5,16,0,0,3,0
244,1004261,1,G Malla,1,0.1,11,12,8,1,1,0,2,0,23,4.2,1,T van der Gugten,bowled,0,0,0,0,0,0
245,1004261,1,AK Mandal,2,0.1,20,39,30,5,1,3,1,0,38,12.3,2,RE van der Merwe,caught and bowled,0,0,0,0,0,0
246,1004261,1,S Vesawkar,3,4.3,14,70,63,6,4,0,0,0,80,31.1,7,Mudassar Bukhari,caught,0,0,0,0,0,4
247,1004261,1,P Khadka,4,12.4,0,1,1,0,0,0,0,0,38,12.4,3,RE van der Merwe,lbw,2,15,0,0,3,-1
248,1004261,1,Sagar Pun,5,12.5,7,31,26,5,1,0,0,0,56,22.4,4,MJG Rippon,caught,1,3,1,0,0,-1
249,1004261,1,R Rijal,6,22.5,3,2,1,0,0,1,0,0,61,23.2,5,PA van Meekeren,caught,0,0,0,0,0,-1
250,1004261,1,B Bhandari,7,23.3,9,19,14,5,0,0,1,0,74,28.1,6,MJG Rippon,caught,0,0,0,0,0,-1
251,1004261,1,Sompal Kami,8,28.2,12,28,21,4,2,0,1,0,93,37.1,8,T van der Gugten,caught,3,23,0,0,2,0
252,1004261,1,B Regmi,9,31.2,7,21,17,3,0,0,1,0,-1,-1,-1,-1,-1,5,23,1,0,5,-10
253,1004261,1,Karan KC,10,37.2,0,2,2,0,0,0,0,0,93,37.3,9,T van der Gugten,bowled,3,18,1,0,0,-1
254,1004261,1,S Lamichhane,11,37.4,1,3,2,1,0,0,0,0,94,38.1,10,MJG Rippon,caught and bowled,2.5,14,0,0,0,-1
255,1004261,2,SJ Myburgh,1,0.1,33,39,26,8,1,1,5,0,-1,-1,-1,-1,-1,0,0,0,0,0,-2
256,1004261,2,MJG Rippon,2,0.1,6,9,5,3,0,1,0,0,13,3.1,1,Karan KC,caught,9.1,21,3,1,0,-1
257,1004261,2,W Barresi,3,3.2,37,32,16,8,3,1,5,0,70,12.1,2,B Regmi,bowled,0,0,0,1,0,-1
258,1004261,2,BN Cooper,4,12.2,6,13,9,4,1,0,0,0,84,15.2,3,Sagar Pun,caught,0,0,0,1,0,-1
259,1004261,2,RE van der Merwe,5,15.3,4,6,3,2,1,0,0,0,-1,-1,-1,-1,-1,5,12,2,1,5,-6
260,1004261,2,T van der Gugten,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,8,21,3,1,0,0
261,1004261,2,Mudassar Bukhari,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,8,23,1,1,1,0
262,1004261,2,Ahsan Malik,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,2,3,0,1,0,0
263,1004261,2,PA van Meekeren,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,6,14,1,1,4,0
264,1004269,1,C Carter,1,0.1,41,62,41,15,2,0,4,1,127,23.2,3,LN Oluoch,caught,0,0,0,0,0,2
265,1004269,1,KD Shah,2,0.1,1,3,2,1,0,0,0,0,2,1.4,1,LN Oluoch,bowled,0,0,0,0,0,-1
266,1004269,1,Babar Hayat,3,1.5,78,68,31,24,3,0,6,4,121,21.6,2,LN Oluoch,caught and bowled,0,0,0,0,0,-1
267,1004269,1,Nizakat Khan,4,22.1,20,12,4,4,1,0,2,1,-1,-1,-1,-1,-1,0,0,0,0,0,-5
268,1004269,1,Anshuman Rath,5,23.3,3,5,3,3,0,0,0,0,142,24.6,4,NM Odhiambo,bowled,5,25,1,0,0,-1
269,1004269,1,Tanwir Afzal,6,25.1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,5,32,0,0,4,-7
270,1004269,1,Nadeem Ahmed,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,5,25,3,0,5,0
271,1004269,1,Aizaz Khan,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,2,19,0,0,0,0
272,1004269,1,Ehsan Khan,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,4,12,3,0,1,0
273,1004269,1,Tanveer Ahmed,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,2,20,3,0,0,0
274,1004269,2,IA Karim,1,0.1,33,40,19,19,1,0,3,0,83,13.6,2,Anshuman Rath,bowled,0,0,0,0,0,1
275,1004269,2,AA Obanda,2,0.1,39,35,17,15,5,0,2,1,79,12.4,1,Nadeem Ahmed,stumped,0,0,0,0,0,-1
276,1004269,2,DM Gondaria,3,12.5,8,12,5,6,1,0,0,0,89,16.1,4,Ehsan Khan,bowled,0,0,0,0,0,1
277,1004269,2,RR Patel,4,14.1,0,1,1,0,0,0,0,0,86,14.4,3,Ehsan Khan,bowled,3,27,0,0,0,-1
278,1004269,2,CO Obuya,5,14.5,17,20,10,9,1,0,0,1,131,22.1,9,Nadeem Ahmed,caught,0,0,0,0,0,4
279,1004269,2,NK Patel,6,16.2,0,4,4,0,0,0,0,0,89,16.5,5,Ehsan Khan,bowled,3,19,0,0,1,-1
280,1004269,2,Gurdeep Singh,7,16.6,13,10,4,5,0,0,2,0,115,19.6,6,Tanveer Ahmed,bowled,0,0,0,0,0,-1
281,1004269,2,NN Odhiambo,8,20.1,1,3,2,1,0,0,0,0,121,21.2,7,Tanveer Ahmed,bowled,3,8,0,0,0,-1
282,1004269,2,SO Ngoche,9,21.3,0,1,1,0,0,0,0,0,121,21.3,8,Tanveer Ahmed,bowled,6,28,0,0,0,-1
283,1004269,2,NM Odhiambo,10,21.4,11,6,3,1,0,0,1,1,133,22.6,10,Nadeem Ahmed,caught,4,37,1,0,4,0
284,1004269,2,LN Oluoch,11,22.2,1,2,1,1,0,0,0,0,-1,-1,-1,-1,-1,6.1,29,3,0,0,-12
285,1004283,1,KJ Coetzer,1,0.1,53,29,9,10,2,1,6,2,96,9.1,3,Ehsan Khan,lbw,0,0,0,0,0,2
286,1004283,1,CD Wallace,2,0.1,14,8,4,1,0,1,1,1,38,3.1,1,Ehsan Khan,lbw,0,0,0,0,0,-1
287,1004283,1,CS MacLeod,3,3.2,28,17,2,10,2,0,2,1,96,8.5,2,Aizaz Khan,stumped,0,0,0,0,0,-1
288,1004283,1,MH Cross,4,8.6,1,5,4,1,0,0,0,0,100,10.3,4,Nadeem Ahmed,bowled,0,0,0,0,0,0
289,1004283,1,RD Berrington,5,9.2,4,7,3,4,0,0,0,0,102,11.5,5,Tanwir Afzal,caught,0,0,0,0,0,0
290,1004283,1,PL Mommsen,6,10.4,12,16,8,8,0,0,1,0,128,16.2,6,Aizaz Khan,bowled,0,0,0,0,0,0
291,1004283,1,CD de Lange,7,11.6,26,26,10,13,1,1,2,0,-1,-1,-1,-1,-1,4,26,2,0,0,-8
292,1004283,1,SM Sharif,8,16.3,12,12,6,4,0,0,2,0,-1,-1,-1,-1,-1,3,30,0,0,3,-9
293,1004283,1,CB Sole,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,4,27,0,0,9,0
294,1004283,1,AC Evans,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,3,32,0,0,1,0
295,1004283,1,MRJ Watt,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,4,21,1,0,1,0
296,1004283,2,Nizakat Khan,1,0.1,43,24,11,7,0,0,6,2,64,8.1,2,CD de Lange,bowled,0,0,0,0,0,1
297,1004283,2,Aizaz Khan,2,0.1,12,18,11,4,2,0,1,0,59,6.6,1,CD de Lange,bowled,4,37,2,0,0,-1
298,1004283,2,Babar Hayat,3,7.1,26,25,15,10,2,0,3,0,126,16.3,3,MRJ Watt,bowled,0,0,0,0,0,0
299,1004283,2,Anshuman Rath,4,8.2,32,27,12,13,0,1,4,0,126,16.4,4,MRJ Watt,run out,0,0,0,0,0,0
300,1004283,2,Ehsan Khan,5,16.4,2,3,1,2,0,0,0,0,-1,-1,-1,-1,-1,4,28,2,0,0,-6
301,1004283,2,Tanwir Afzal,6,16.5,7,6,3,3,0,0,1,0,-1,-1,-1,-1,-1,4,43,1,0,0,-7
302,1004283,2,Nadeem Ahmed,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,4,20,1,0,2,0
303,1004283,2,Tanveer Ahmed,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,4,25,0,0,1,0
304,1004285,1,KJ Coetzer,1,0.1,48,41,28,4,0,0,8,2,63,11.1,2,Tanveer Ahmed,caught and bowled,0,0,0,0,0,1
305,1004285,1,MH Cross,2,0.1,13,22,16,4,1,1,1,0,63,10.4,1,Nadeem Ahmed,caught,0,0,0,0,0,-1
306,1004285,1,CS MacLeod,3,10.5,102,106,50,38,10,2,8,1,263,49.2,7,Tanveer Ahmed,caught,0,0,0,0,0,4
307,1004285,1,MA Leask,4,11.2,12,23,15,6,1,0,1,0,82,16.5,3,Tanwir Afzal,lbw,2,23,0,0,0,-1
308,1004285,1,RD Berrington,5,16.6,10,29,21,10,0,0,0,0,125,27.2,4,Ehsan Khan,lbw,0,0,0,0,0,-1
309,1004285,1,CD de Lange,6,27.3,11,18,13,3,2,0,1,0,144,32.2,5,Tanveer Ahmed,run out,10,40,2,0,2,-1
310,1004285,1,CD Wallace,7,32.3,52,51,26,16,6,0,3,2,260,48.5,6,Aizaz Khan,caught,0,0,0,0,0,-1
311,1004285,1,SM Sharif,8,48.6,2,2,1,2,0,0,0,0,-1,-1,-1,-1,-1,7,36,0,0,2,-9
312,1004285,1,MRJ Watt,9,49.3,1,2,1,1,0,0,0,0,-1,-1,-1,-1,-1,10,42,1,0,1,-10
313,1004285,1,AC Evans,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,8.1,44,2,0,2,0
314,1004285,1,CB Sole,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,9,28,4,0,4,0
315,1004285,2,C Carter,1,0.1,15,24,18,3,2,0,2,0,40,8.1,1,CB Sole,caught,0,0,0,0,0,0
316,1004285,2,Aizaz Khan,2,0.1,25,40,31,7,1,0,4,0,49,12.3,2,CB Sole,caught,9,73,1,0,2,0
317,1004285,2,Babar Hayat,3,8.2,56,66,43,14,2,0,8,1,139,30.2,3,MRJ Watt,caught,0,0,0,0,0,0
318,1004285,2,Nizakat Khan,4,12.4,40,56,28,24,1,0,2,1,150,33.1,4,AC Evans,caught,0,0,0,0,0,0
319,1004285,2,Anshuman Rath,5,30.3,13,20,13,7,0,0,0,1,164,37.1,6,CB Sole,caught,3,12,0,0,2,1
320,1004285,2,Ehsan Khan,6,33.2,7,16,12,3,2,0,0,0,164,36.6,5,CD de Lange,bowled,10,55,1,0,3,-1
321,1004285,2,Shahid Wasif,7,37.1,4,8,5,2,1,0,0,0,174,40.3,7,CD de Lange,caught,0,0,0,0,0,0
322,1004285,2,Waqas Khan,8,37.2,8,17,11,8,0,0,0,0,191,42.5,8,CD de Lange,run out,0,0,0,0,0,0
323,1004285,2,Tanwir Afzal,9,40.4,20,16,5,8,0,0,3,0,212,45.4,9,CB Sole,caught,8,36,1,0,1,0
324,1004285,2,Nadeem Ahmed,10,42.6,14,11,4,4,1,0,2,0,213,46.1,10,AC Evans,bowled,10,37,1,0,0,0
325,1004285,2,Tanveer Ahmed,11,45.5,0,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,10,53,2,0,7,-12
326,1007649,1,PJ Moor,1,0.1,3,5,3,1,1,0,0,0,8,1.7,1,BB Sran,lbw,0,0,0,0,0,0
327,1007649,1,CJ Chibhabha,2,0.1,13,41,38,6,2,1,0,0,47,13.1,3,JJ Bumrah,bowled,8,15,0,0,2,1
328,1007649,1,H Masakadza,3,2.1,14,21,15,3,0,1,2,0,30,8.4,2,DS Kulkarni,caught,2.3,19,0,0,0,-1
329,1007649,1,CR Ervine,4,8.5,21,42,33,11,3,0,1,0,77,23.7,5,AR Patel,caught,0,0,0,0,0,1
330,1007649,1,V Sibanda,5,13.2,5,20,16,5,0,0,0,0,69,19.2,4,JJ Bumrah,caught,0,0,0,0,0,-1
331,1007649,1,Sikandar Raza,6,19.3,23,54,38,13,1,0,2,0,115,37.3,6,BB Sran,bowled,5,20,0,0,0,0
332,1007649,1,E Chigumbura,7,24.1,41,64,33,27,5,0,1,0,167,49.3,9,JJ Bumrah,bowled,4,34,0,0,2,2
333,1007649,1,R Mutumbami,8,37.4,15,27,19,7,0,0,2,0,140,43.3,7,YS Chahal,caught,0,0,0,0,0,-1
334,1007649,1,AG Cremer,9,43.4,8,11,6,4,0,0,1,0,156,46.5,8,DS Kulkarni,bowled,10,47,0,0,0,-1
335,1007649,1,TL Chatara,10,46.6,4,10,6,4,0,0,0,0,168,49.5,10,JJ Bumrah,caught,7,20,1,0,0,0
336,1007649,1,T Muzarabani,11,49.4,1,1,0,1,0,0,0,0,-1,-1,-1,-1,-1,6,18,0,0,0,-12
337,1007649,2,KL Rahul,1,0.1,100,115,52,48,9,0,7,1,-1,-1,-1,-1,-1,0,0,0,0,0,-2
338,1007649,2,KK Nair,2,0.1,7,20,17,1,1,0,1,0,11,4.3,1,TL Chatara,caught,0,0,0,0,0,-1
339,1007649,2,AT Rayudu,3,4.4,62,119,78,34,4,0,5,0,-1,-1,-1,-1,-1,0,0,0,0,0,-4
340,1007649,2,DS Kulkarni,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,42,2,0,1,0
341,1007649,2,BB Sran,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,43,2,0,7,0
342,1007649,2,JJ Bumrah,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,9.5,30,4,0,11,0
343,1007649,2,AR Patel,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,26,1,0,1,0
344,1007649,2,YS Chahal,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,27,1,0,0,0
345,1007651,1,H Masakadza,1,0.1,9,17,14,1,2,0,1,0,19,4.3,1,BB Sran,caught,0,0,0,0,0,0
346,1007651,1,CJ Chibhabha,2,0.1,21,24,16,3,4,2,1,0,39,9.6,3,DS Kulkarni,lbw,9,31,1,0,1,1
347,1007651,1,PJ Moor,3,4.4,1,9,8,1,0,0,0,0,21,6.2,2,BB Sran,lbw,0,0,0,0,0,-1
348,1007651,1,V Sibanda,4,6.3,53,67,45,13,5,0,6,1,107,27.4,6,YS Chahal,caught,0,0,0,0,0,2
349,1007651,1,Sikandar Raza,5,10.1,16,41,31,8,2,0,1,0,106,25.2,4,YS Chahal,caught,1.5,7,1,0,0,-1
350,1007651,1,E Chigumbura,6,25.3,0,1,1,0,0,0,0,0,106,25.3,5,YS Chahal,lbw,2,20,0,0,8,-1
351,1007651,1,R Mutumbami,7,25.4,2,14,12,2,0,0,0,0,112,30.2,7,JJ Bumrah,caught,0,0,0,0,0,0
352,1007651,1,AG Cremer,8,27.5,7,14,10,7,0,0,0,0,-1,-1,-1,-1,-1,3,17,0,0,0,-9
353,1007651,1,TL Chatara,9,30.3,2,6,5,0,1,0,0,0,115,31.4,8,DS Kulkarni,bowled,8,41,0,0,3,-1
354,1007651,1,T Muzarabani,10,31.5,5,10,8,1,0,0,1,0,126,34.4,9,AR Patel,lbw,3,13,0,0,0,-1
355,1007651,2,KL Rahul,1,0.1,33,50,35,7,2,2,4,0,58,14.4,1,CJ Chibhabha,bowled,0,0,0,0,0,0
356,1007651,2,KK Nair,2,0.1,39,65,48,13,3,0,5,0,125,26.4,2,Sikandar Raza,lbw,0,0,0,0,0,0
357,1007651,2,AT Rayudu,3,14.5,41,44,28,11,1,0,7,0,-1,-1,-1,-1,-1,0,0,0,0,0,-4
358,1007651,2,MK Pandey,4,26.5,4,1,0,0,0,0,1,0,-1,-1,-1,-1,-1,0,0,0,0,0,-5
359,1007651,2,BB Sran,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,6,20,2,1,4,0
360,1007651,2,DS Kulkarni,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,9,32,2,1,1,0
361,1007651,2,JJ Bumrah,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,6,27,1,1,3,0
362,1007651,2,AR Patel,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,7.4,22,1,1,1,0
363,1007651,2,YS Chahal,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,6,25,3,1,1,0
364,1007653,1,H Masakadza,1,0.1,8,18,17,1,0,1,1,0,19,5.4,1,DS Kulkarni,caught,0,0,0,0,0,0
365,1007653,1,CJ Chibhabha,2,0.1,27,64,52,9,3,0,3,0,55,20.1,2,YS Chahal,caught,1.5,15,0,0,0,0
366,1007653,1,V Sibanda,3,5.5,38,70,49,15,3,1,2,1,89,28.4,3,YS Chahal,caught and bowled,0,0,0,0,0,0
367,1007653,1,T Maruma,4,20.2,17,29,16,11,1,0,1,0,104,32.5,4,JJ Bumrah,bowled,0,0,0,0,0,0
368,1007653,1,MN Waller,5,28.5,8,15,7,8,0,0,0,0,104,33.1,6,AR Patel,run out,0,0,0,0,0,1
369,1007653,1,E Chigumbura,6,32.6,0,1,1,0,0,0,0,0,104,32.6,5,JJ Bumrah,caught,0,0,0,0,0,-1
370,1007653,1,AG Cremer,8,33.2,0,1,1,0,0,0,0,0,104,33.2,7,AR Patel,lbw,4,26,0,0,0,-1
371,1007653,1,N Madziva,9,33.3,10,26,19,5,1,1,0,0,-1,-1,-1,-1,-1,5,25,0,0,2,-10
372,1007653,1,R Mutumbami,7,33.1,4,3,2,0,0,0,1,0,108,34.3,8,JJ Bumrah,caught,0,0,0,0,0,1
373,1007653,1,T Mupariwa,10,34.4,1,8,8,1,0,0,0,0,110,36.4,9,JJ Bumrah,caught,6,45,0,0,3,-1
374,1007653,1,DT Tiripano,11,36.5,2,16,15,2,0,0,0,0,123,42.3,10,DS Kulkarni,run out,5,15,0,0,3,-1
375,1007653,2,KL Rahul,1,0.1,63,70,36,25,5,0,4,2,-1,-1,-1,-1,-1,0,0,0,0,0,-2
376,1007653,2,FY Fazal,2,0.1,55,59,40,14,2,1,7,1,-1,-1,-1,-1,-1,0,0,0,0,0,-3
377,1007653,2,BB Sran,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,8,41,0,0,2,0
378,1007653,2,DS Kulkarni,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,6.3,17,1,0,2,0
379,1007653,2,JJ Bumrah,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,24,4,0,4,0
380,1007653,2,AR Patel,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,16,1,0,0,0
381,1007653,2,YS Chahal,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,8,25,2,0,0,0
382,1014845,1,DM Gondaria,1,0.1,7,26,22,3,0,0,1,0,26,7.2,1,N Vanua,caught,0,0,0,0,0,0
383,1014845,1,IA Karim,2,0.1,73,115,74,31,4,0,7,1,-1,-1,-1,-1,-1,0,0,0,0,0,-3
384,1014845,1,MA Ouma,3,7.3,8,13,12,0,2,0,1,0,50,11.3,2,JB Reva,bowled,0,0,0,0,0,-1
385,1014845,1,CO Obuya,4,11.4,2,9,7,2,0,0,0,0,52,13.1,3,JB Reva,caught,1.4,15,0,0,4,-1
386,1014845,1,RR Patel,5,13.2,39,44,28,7,3,0,5,1,108,29.2,4,S Bau,run out,2,6,0,0,0,-1
387,1014845,1,Gurdeep Singh,6,29.3,33,31,15,8,3,1,4,0,150,37.2,5,A Nao,caught,0,0,0,0,0,-1
388,1014845,1,NM Odhiambo,7,37.3,14,16,10,2,2,0,2,0,172,40.6,6,CA Soper,bowled,4,37,0,0,0,-1
389,1014845,1,NN Odhiambo,8,41.1,1,6,5,1,0,0,0,0,178,42.5,7,CA Soper,bowled,7,35,2,0,5,-1
390,1014845,1,SO Ngoche,9,42.6,5,11,7,3,1,0,0,0,184,44.5,8,CA Soper,bowled,9,40,1,0,0,-1
391,1014845,1,LN Oluoch,10,44.6,0,7,7,0,0,0,0,0,186,46.2,9,CA Soper,bowled,2,8,0,0,0,-1
392,1014845,1,E Otieno,11,46.3,2,4,3,0,1,0,0,0,188,46.6,10,CA Soper,bowled,9,50,1,0,3,-1
393,1014845,2,L Siaka,1,0.1,24,17,8,5,3,1,1,1,42,7.1,1,E Otieno,caught,0,0,0,0,0,0
394,1014845,2,VV Morea,2,0.1,53,65,40,15,7,0,3,2,126,20.4,2,NN Odhiambo,caught,0,0,0,0,0,0
395,1014845,2,A Vala,3,7.2,69,68,28,33,2,0,8,0,-1,-1,-1,-1,-1,1,8,0,0,0,-4
396,1014845,2,S Bau,4,20.5,2,6,4,2,0,0,0,0,131,22.1,3,NN Odhiambo,caught,6,20,0,0,1,-1
397,1014845,2,MD Dai,5,22.2,27,44,29,11,2,0,3,0,183,33.5,4,SO Ngoche,caught and bowled,9,38,0,0,0,-1
398,1014845,2,CJA Amini,6,33.6,4,4,3,0,0,0,1,0,-1,-1,-1,-1,-1,0,0,0,0,0,-7
399,1014845,2,CA Soper,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,9,27,5,0,0,0
400,1014845,2,N Vanua,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,7,34,1,0,3,0
401,1014845,2,A Nao,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,7,42,1,0,0,0
402,1014845,2,JB Reva,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,8,19,2,0,0,0
403,1014847,1,L Siaka,1,0.1,0,6,9,0,0,0,0,0,5,2.1,1,NN Odhiambo,caught,0,0,0,0,0,0
404,1014847,1,VV Morea,2,0.1,102,142,87,35,10,3,8,1,-1,-1,-1,-1,-1,0,0,0,0,0,-3
405,1014847,1,A Vala,3,2.2,13,16,9,4,1,1,1,0,27,6.5,2,NN Odhiambo,caught,0,0,0,0,0,-1
