Series,Player,Weighted Average,Rising star,ID Playes
India in New Zealand ODI Series,AT Rayudu,0,-525.3,"[667647, 667649]"
India in New Zealand ODI Series,SK Raina,-11,-325.9298155,"[667641, 667643, 667645]"
India in New Zealand ODI Series,MJ Henry,-6,-173.5,[667649]
India in New Zealand ODI Series,STR Binny,0,-465.6,[667647]
India in New Zealand ODI Series,V Kohli,-20,-839.2298155,"[667641, 667643, 667645, 667647, 667649]"
India in New Zealand ODI Series,B Kumar,-99,-854.2298155,"[667641, 667643, 667645, 667647, 667649]"
India in New Zealand ODI Series,JD Ryder,0,-478.478121,"[667641, 667643, 667645, 667647, 667649]"
India in New Zealand ODI Series,KD Mills,-65,-269.1492063,"[667643, 667647, 667649]"
India in New Zealand ODI Series,JDS Neesham,-21,-149.9666667,"[667647, 667649]"
India in New Zealand ODI Series,AM Rahane,0,-878.2298155,"[667641, 667643, 667645, 667647, 667649]"
India in New Zealand ODI Series,KS Williamson,-24,-473.478121,"[667641, 667643, 667645, 667647, 667649]"
India in New Zealand ODI Series,Mohammed Shami,-96,-909.2298155,"[667641, 667643, 667645, 667647, 667649]"
India in New Zealand ODI Series,MS Dhoni,0,-833.2298155,"[667641, 667643, 667645, 667647, 667649]"
India in New Zealand ODI Series,LRPL Taylor,0,-439.478121,"[667641, 667643, 667645, 667647, 667649]"
India in New Zealand ODI Series,I Sharma,-55,-202.5837838,"[667641, 667643]"
India in New Zealand ODI Series,HK Bennett,-45,-121.3095238,"[667645, 667647]"
India in New Zealand ODI Series,MJ McClenaghan,-32,-465.0114543,"[667641, 667643, 667645, 667649]"
India in New Zealand ODI Series,R Ashwin,-27,-843.2298155,"[667641, 667643, 667645, 667647, 667649]"
ICC World Twenty20,Dawlat Zadran,-13,-187.85,"[533274, 951307]"
ICC World Twenty20,Nadeem Ahmed,-13,-70.83333333,[951305]
ICC World Twenty20,Harbhajan Singh,-2,-297,[533281]
ICC World Twenty20,SR Watson,-5,-125.7607527,[533273]
ICC World Twenty20,PR Stirling,0,-48.57258065,[533273]
ICC World Twenty20,Babar Hayat,0,-69.83333333,[951305]
ICC World Twenty20,Shahid Afridi,-15,46.5,[533280]
ICC World Twenty20,Mohammad Shahzad,0,-183.85,"[533274, 951307]"
ICC World Twenty20,JH Davey,-19,-95.7,[951307]
ICC World Twenty20,Aizaz Khan,-8,-74.83333333,[951305]
ICC World Twenty20,Mohammad Nabi,-31,-195.85,"[533274, 951307]"
ICC World Twenty20,C Kieswetter,0,163.6,[533281]
ICC World Twenty20,Umar Akmal,0,47.5,[533280]
ICC World Twenty20,MN Waller,0,-77.5,[951305]
ICC World Twenty20,MS Chapman,0,-68.83333333,[951305]
ICC World Twenty20,RD Berrington,0,-87.7,[951307]
ICC World Twenty20,Kamran Akmal,0,44.5,[533280]
ICC World Twenty20,V Sehwag,0,-73.85,[533274]
ICC World Twenty20,RJ Campbell,0,-64.83333333,[951305]
ICC World Twenty20,MH Cross,0,-93.7,[951307]
ICC World Twenty20,JW Dernbach,-20,161.6,[533281]
ICC World Twenty20,Shapoor Zadran,-8,-56.75,[533274]
ICC World Twenty20,AR Cusack,0,-46.57258065,[533273]
ICC World Twenty20,GJ Bailey,0,-114.7607527,[533273]
ICC World Twenty20,Nizakat Khan,0,-69.83333333,[951305]
ICC World Twenty20,EC Joyce,0,-48.57258065,[533273]
ICC World Twenty20,R Ashwin,-6,-76.85,[533274]
ICC World Twenty20,SC Williams,0,-76.5,[951305]
ICC World Twenty20,E Chigumbura,0,-75.5,[951305]
ICC World Twenty20,LJ Wright,0,155.6,[533281]
ICC World Twenty20,DA Warner,0,-112.7607527,[533273]
ICC World Twenty20,TG Southee,-8,-198.1111111,[533280]
ICC World Twenty20,EJG Morgan,0,155.6,[533281]
ICC World Twenty20,Amir Hamza,0,-136.1,[951307]
ICC World Twenty20,MRJ Watt,-15,-98.7,[951307]
ICC World Twenty20,WTS Porterfield,0,-54.57258065,[533273]
ICC World Twenty20,DT Johnston,0,-48.57258065,[533273]
ICC World Twenty20,Shoaib Malik,0,46.5,[533280]
ICC World Twenty20,CS MacLeod,0,-94.7,[951307]
ICC World Twenty20,SM Sharif,0,-85.7,[951307]
ICC World Twenty20,GC Wilson,0,-52.57258065,[533273]
ICC World Twenty20,JJ Atkinson,0,-64.83333333,[951305]
ICC World Twenty20,MA Starc,-6,-123.7607527,[533273]
ICC World Twenty20,JDP Oram,-10,-195.1111111,[533280]
ICC World Twenty20,Najibullah Zadran,0,-53.75,[533274]
ICC World Twenty20,DT Tiripano,-7,-87.5,[951305]
ICC World Twenty20,ST Finn,-8,156.6,[533281]
ICC World Twenty20,Sohail Tanvir,-15,45.5,[533280]
ICC World Twenty20,WP Masakadza,-16,-80.5,[951305]
ICC World Twenty20,DT Christian,0,-113.7607527,[533273]
ICC World Twenty20,DL Vettori,-12,-191.1111111,[533280]
ICC World Twenty20,Saeed Ajmal,-4,31.5,[533280]
ICC World Twenty20,RJ Nicol,0,-190.1111111,[533280]
ICC World Twenty20,H Masakadza,0,-77.5,[951305]
ICC World Twenty20,MEK Hussey,0,-114.7607527,[533273]
ICC World Twenty20,Yuvraj Singh,-4,-363.85,"[533274, 533281]"
ICC World Twenty20,JM Bairstow,0,155.6,[533281]
ICC World Twenty20,MS Dhoni,0,-357.85,"[533274, 533281]"
ICC World Twenty20,Nasir Jamshed,0,50.5,[533280]
ICC World Twenty20,PP Chawla,-4,-288,[533281]
ICC World Twenty20,SK Raina,0,-355.85,"[533274, 533281]"
ICC World Twenty20,TT Bresnan,0,159.6,[533281]
ICC World Twenty20,NL McCullum,0,-191.1111111,[533280]
ICC World Twenty20,Tanwir Afzal,-6,-73.83333333,[951305]
ICC World Twenty20,Gulbadin Naib,0,-190.85,"[533274, 951307]"
ICC World Twenty20,Shafiqullah,0,-196.85,"[533274, 951307]"
ICC World Twenty20,R Mutumbami,0,-81.5,[951305]
ICC World Twenty20,Z Khan,0,-70.85,[533274]
ICC World Twenty20,Rashid Khan,-7,-166.1,[951307]
ICC World Twenty20,RG Sharma,0,-351.85,"[533274, 533281]"
ICC World Twenty20,AF Milne,0,-193.1111111,[533280]
ICC World Twenty20,GP Swann,-11,154.6,[533281]
ICC World Twenty20,BB McCullum,0,-190.1111111,[533280]
ICC World Twenty20,V Sibanda,0,-71.5,[951305]
ICC World Twenty20,JEC Franklin,-4,-194.1111111,[533280]
ICC World Twenty20,IK Pathan,-20,-361.85,"[533274, 533281]"
ICC World Twenty20,Samiullah Shenwari,-11,-202.85,"[533274, 951307]"
ICC World Twenty20,CL White,0,-111.7607527,[533273]
ICC World Twenty20,Sikandar Raza,-7,-83.5,[951305]
ICC World Twenty20,AC Evans,-13,-99.7,[951307]
ICC World Twenty20,V Kohli,0,-349.85,"[533274, 533281]"
ICC World Twenty20,Anshuman Rath,0,-67.83333333,[951305]
ICC World Twenty20,NG Jones,0,-50.57258065,[533273]
ICC World Twenty20,PL Mommsen,0,-91.7,[951307]
ICC World Twenty20,GB Hogg,-12,-115.7607527,[533273]
ICC World Twenty20,L Balaji,-3,-363.85,"[533274, 533281]"
ICC World Twenty20,LRPL Taylor,0,-191.1111111,[533280]
ICC World Twenty20,G Gambhir,0,-352.85,"[533274, 533281]"
ICC World Twenty20,SCJ Broad,0,158.6,[533281]
ICC World Twenty20,Imran Nazir,0,47.5,[533280]
ICC World Twenty20,PJ Cummins,0,-108.7607527,[533273]
ICC World Twenty20,TL Chatara,-7,-87.5,[951305]
ICC World Twenty20,Haseeb Amjad,0,-65.83333333,[951305]
ICC World Twenty20,Asghar Stanikzai,0,-187.85,"[533274, 951307]"
ICC World Twenty20,T Panyangara,0,-77.5,[951305]
ICC World Twenty20,Umar Gul,-18,47.5,[533280]
ICC World Twenty20,Mohammad Hafeez,0,51.5,[533280]
ICC World Twenty20,HG Munsey,0,-86.7,[951307]
ICC World Twenty20,Yasir Arafat,0,45.5,[533280]
ICC World Twenty20,Noor Ali Zadran,0,-140.1,[951307]
ICC World Twenty20,Karim Sadiq,-16,-48.75,[533274]
ICC World Twenty20,KJ O'Brien,-10,-45.57258065,[533273]
ICC World Twenty20,KD Mills,0,-190.1111111,[533280]
ICC World Twenty20,AB Dinda,-12,-284,[533281]
ICC World Twenty20,KS Williamson,0,-192.1111111,[533280]
ICC World Twenty20,Nawroz Mangal,0,-51.75,[533274]
ICC World Twenty20,WB Rankin,0,-48.57258065,[533273]
ICC World Twenty20,NJ O'Brien,0,-48.57258065,[533273]
ICC World Twenty20,GJ Maxwell,-7,-117.7607527,[533273]
ICC World Twenty20,JC Buttler,0,156.6,[533281]
ICC World Twenty20,GH Dockrell,-14,-53.57258065,[533273]
ICC World Twenty20,AD Hales,0,154.6,[533281]
ICC World Twenty20,KJ Coetzer,0,-86.7,[951307]
ICC World Twenty20,MW Machan,0,-81.7,[951307]
Sri Lanka in New Zealand ODI Series,NL McCullum,-45,-inf,"[749781, 749783, 749789]"
Sri Lanka in New Zealand ODI Series,TG Southee,-35,-555.0415205,"[749787, 749789, 749793, 914211]"
Sri Lanka in New Zealand ODI Series,HDRL Thirimanne,-10,inf,"[749781, 749783, 749787, 749789, 749791, 749793, 914207, 914211, 914215]"
Sri Lanka in New Zealand ODI Series,L Ronchi,0,-inf,"[749781, 749783, 749787, 749789, 749791, 749793, 914211, 914215]"
Sri Lanka in New Zealand ODI Series,CJ Anderson,-58,-inf,"[749781, 749783, 749787, 749789, 749791, 749793]"
Sri Lanka in New Zealand ODI Series,BAW Mendis,0,-38.16666667,[914207]
Sri Lanka in New Zealand ODI Series,AF Milne,-100,-inf,"[749781, 749783, 749787, 914207, 914211, 914215]"
Sri Lanka in New Zealand ODI Series,TA Boult,-35,-inf,"[749781, 749783, 749789, 749791, 914215]"
Sri Lanka in New Zealand ODI Series,LD Chandimal,0,-738.0401515,"[749789, 749791, 749793, 914207, 914211, 914215]"
Sri Lanka in New Zealand ODI Series,BB McCullum,0,-inf,"[749781, 749783, 749787, 749789, 749791, 914207]"
Sri Lanka in New Zealand ODI Series,DAJ Bracewell,-7,-293.0361111,"[914207, 914211]"
Sri Lanka in New Zealand ODI Series,KMDN Kulasekara,-104,inf,"[749781, 749783, 749787, 749789, 749793, 914207, 914211, 914215]"
Sri Lanka in New Zealand ODI Series,PVD Chameera,-26,-602.6583333,"[749793, 914207, 914211, 914215]"
Sri Lanka in New Zealand ODI Series,GD Elliott,-13,-636.9926388,"[749781, 749787, 749789, 749791, 749793]"
Sri Lanka in New Zealand ODI Series,MJ Santner,-28,-405.1027778,"[914207, 914211, 914215]"
Sri Lanka in New Zealand ODI Series,MJ Guptill,0,-inf,"[749781, 749783, 749787, 749789, 749791, 749793, 914207, 914211, 914215]"
Sri Lanka in New Zealand ODI Series,HM Nicholls,0,-441.1027778,"[914207, 914211, 914215]"
Sri Lanka in New Zealand ODI Series,N Pradeep,-49,-432.7555556,"[914211, 914215]"
Sri Lanka in New Zealand ODI Series,BMAJ Mendis,-48,inf,"[749781, 749783, 749787, 749789, 749791]"
Sri Lanka in New Zealand ODI Series,DL Vettori,0,-inf,"[749783, 749787, 749791, 749793]"
Sri Lanka in New Zealand ODI Series,MJ Henry,-22,-inf,"[749783, 914207, 914215]"
Sri Lanka in New Zealand ODI Series,SMSM Senanayake,-28,inf,"[749781, 749783, 749787, 749789]"
Sri Lanka in New Zealand ODI Series,KC Sangakkara,0,inf,"[749781, 749783, 749787, 749789, 749791, 749793]"
Sri Lanka in New Zealand ODI Series,NLTC Perera,-113,inf,"[749781, 749783, 749787, 749789, 749791, 749793, 914215]"
Sri Lanka in New Zealand ODI Series,CK Kapugedera,0,-135.5,"[914207, 914215]"
Sri Lanka in New Zealand ODI Series,TAM Siriwardana,-28,-437.9222222,"[914207, 914211, 914215]"
Sri Lanka in New Zealand ODI Series,FDM Karunaratne,0,inf,"[749781, 749783, 749787, 749789, 749791]"
Sri Lanka in New Zealand ODI Series,HMRKB Herath,-63,inf,"[749783, 749787, 749791]"
Sri Lanka in New Zealand ODI Series,TWM Latham,0,-inf,"[749781, 749783, 749793, 914207, 914211, 914215]"
Sri Lanka in New Zealand ODI Series,RMS Eranga,-35,-223.8805556,"[749781, 749793]"
Sri Lanka in New Zealand ODI Series,AD Mathews,-11,inf,"[749781, 749783, 749787, 914207, 914211, 914215]"
Sri Lanka in New Zealand ODI Series,KD Mills,-23,-241.0320707,"[749791, 749793]"
Sri Lanka in New Zealand ODI Series,KS Williamson,-24,-868.2620832,"[749781, 749787, 749789, 749791, 749793, 914211, 914215]"
Sri Lanka in New Zealand ODI Series,RAS Lakmal,0,-194.5484848,"[749789, 749791, 914207]"
Sri Lanka in New Zealand ODI Series,MD Gunathilaka,0,-441.9222222,"[914207, 914211, 914215]"
Sri Lanka in New Zealand ODI Series,LRPL Taylor,0,-inf,"[749783, 749787, 749789, 749791, 749793, 914207, 914211, 914215]"
Sri Lanka in New Zealand ODI Series,IS Sodhi,0,-137.0666667,[914215]
Sri Lanka in New Zealand ODI Series,DPMD Jayawardene,0,inf,"[749781, 749783, 749787, 749789, 749791, 749793]"
Sri Lanka in New Zealand ODI Series,S Prasanna,-22,-125.7361111,[749793]
Sri Lanka in New Zealand ODI Series,MJ McClenaghan,-79,-1004.02875,"[749781, 749787, 749789, 749791, 749793, 914207, 914211]"
Sri Lanka in New Zealand ODI Series,TM Dilshan,-79,inf,"[749781, 749783, 749787, 749789, 749791, 749793, 914207, 914211, 914215]"
Sri Lanka in New Zealand ODI Series,JDF Vandersay,-15,-341.4222222,[914211]
Sri Lanka in New Zealand ODI Series,KTGD Prasad,-16,-93.28181818,[749791]
New Zealand in West Indies ODI Series,NL McCullum,-26,-266.3198126,"[560924, 560925, 560926]"
New Zealand in West Indies ODI Series,TG Southee,-39,-385.7448126,"[560924, 560925, 560926, 560927]"
New Zealand in West Indies ODI Series,R Rampaul,-9,-242.6024096,"[560924, 560925]"
New Zealand in West Indies ODI Series,AM Ellis,-15,-80.425,[560927]
New Zealand in West Indies ODI Series,TS Nethula,-32,-108.6,[560924]
New Zealand in West Indies ODI Series,MN Samuels,-84,-387.8662985,"[560924, 560925, 560926, 560927]"
New Zealand in West Indies ODI Series,SP Narine,-37,-431.8662985,"[560924, 560925, 560926, 560927]"
New Zealand in West Indies ODI Series,TA Boult,-41,-243.1448126,"[560925, 560926, 560927]"
New Zealand in West Indies ODI Series,JDP Oram,-16,-270.3198126,"[560924, 560925, 560926]"
New Zealand in West Indies ODI Series,BB McCullum,0,-160.425,"[560926, 560927]"
New Zealand in West Indies ODI Series,DAJ Bracewell,-30,-76,[560926]
New Zealand in West Indies ODI Series,DR Smith,0,-402.8662985,"[560924, 560925, 560926, 560927]"
New Zealand in West Indies ODI Series,MJ Guptill,0,-346.7448126,"[560924, 560925, 560926, 560927]"
New Zealand in West Indies ODI Series,J Charles,0,-243.3662985,"[560925, 560926, 560927]"
New Zealand in West Indies ODI Series,TL Best,-22,-175.2638889,"[560926, 560927]"
New Zealand in West Indies ODI Series,DJ Bravo,-34,-393.8662985,"[560924, 560925, 560926, 560927]"
New Zealand in West Indies ODI Series,DR Flynn,0,-269.7448126,"[560924, 560925, 560927]"
New Zealand in West Indies ODI Series,RJ Nicol,-16,-342.7448126,"[560924, 560925, 560926, 560927]"
New Zealand in West Indies ODI Series,DC Thomas,0,-163.2638889,"[560926, 560927]"
New Zealand in West Indies ODI Series,AD Russell,-58,-397.8662985,"[560924, 560925, 560926, 560927]"
New Zealand in West Indies ODI Series,LMP Simmons,0,-157.5,[560924]
New Zealand in West Indies ODI Series,TWM Latham,0,-353.7448126,"[560924, 560925, 560926, 560927]"
New Zealand in West Indies ODI Series,D Ramdin,0,-77.10240964,[560925]
New Zealand in West Indies ODI Series,KD Mills,-37,-274.7448126,"[560924, 560925, 560927]"
New Zealand in West Indies ODI Series,KA Pollard,0,-398.8662985,"[560924, 560925, 560926, 560927]"
New Zealand in West Indies ODI Series,KS Williamson,-18,-339.7448126,"[560924, 560925, 560926, 560927]"
New Zealand in West Indies ODI Series,LRPL Taylor,0,-152.425,"[560926, 560927]"
New Zealand in West Indies ODI Series,BJ Watling,0,-176.3198126,"[560924, 560925]"
New Zealand in West Indies ODI Series,DJG Sammy,-43,-384.8662985,"[560924, 560925, 560926, 560927]"
New Zealand in West Indies ODI Series,CH Gayle,0,-389.8662985,"[560924, 560925, 560926, 560927]"
Sri Lanka in India ODI Series,HDRL Thirimanne,0,-213.5300302,"[792295, 792297]"
Sri Lanka in India ODI Series,RA Jadeja,-32,-178.025,[792291]
Sri Lanka in India ODI Series,VR Aaron,0,-167.0222222,[792289]
Sri Lanka in India ODI Series,RG Sharma,0,-278.2663984,"[792295, 792297]"
Sri Lanka in India ODI Series,BAW Mendis,-9,-242.5300302,"[792295, 792297]"
Sri Lanka in India ODI Series,LD Chandimal,0,-229.5300302,"[792295, 792297]"
Sri Lanka in India ODI Series,KMDN Kulasekara,-59,-207.0955064,"[792293, 792295]"
Sri Lanka in India ODI Series,SMA Priyanjan,-6,-313.5861111,"[792289, 792291, 792293]"
Sri Lanka in India ODI Series,RV Uthappa,0,-301.2663984,"[792295, 792297]"
Sri Lanka in India ODI Series,S Dhawan,0,-456.9138889,"[792289, 792291, 792293]"
Sri Lanka in India ODI Series,AT Rayudu,-9,-763.1802873,"[792289, 792291, 792293, 792295, 792297]"
Sri Lanka in India ODI Series,SK Raina,-14,-665.1517159,"[792289, 792291, 792293, 792295]"
Sri Lanka in India ODI Series,MDKJ Perera,0,-341.0705064,"[792291, 792293, 792295]"
Sri Lanka in India ODI Series,DS Kulkarni,-45,-474.1330651,"[792293, 792295, 792297]"
Sri Lanka in India ODI Series,UT Yadav,-42,-723.1517159,"[792289, 792291, 792293, 792295]"
Sri Lanka in India ODI Series,STR Binny,-33,-310.2663984,"[792295, 792297]"
Sri Lanka in India ODI Series,KC Sangakkara,0,-299.5861111,"[792289, 792291, 792293]"
Sri Lanka in India ODI Series,V Kohli,0,-753.1802873,"[792289, 792291, 792293, 792295, 792297]"
Sri Lanka in India ODI Series,NLTC Perera,-19,-513.1161413,"[792289, 792291, 792293, 792295, 792297]"
Sri Lanka in India ODI Series,S Randiv,-12,-192.3527778,"[792289, 792291]"
Sri Lanka in India ODI Series,RMS Eranga,-35,-218.5300302,"[792295, 792297]"
Sri Lanka in India ODI Series,AD Mathews,-22,-489.1161413,"[792289, 792291, 792293, 792295, 792297]"
Sri Lanka in India ODI Series,PC de Silva,0,-109.2333333,[792293]
Sri Lanka in India ODI Series,KM Jadhav,0,-115.0285714,[792297]
Sri Lanka in India ODI Series,AM Rahane,0,-773.1802873,"[792289, 792291, 792293, 792295, 792297]"
Sri Lanka in India ODI Series,WP Saha,0,-305.8888889,"[792289, 792293]"
Sri Lanka in India ODI Series,WU Tharanga,0,-68.37777778,[792289]
Sri Lanka in India ODI Series,N Dickwella,0,-131.6678571,[792297]
Sri Lanka in India ODI Series,I Sharma,-5,-490.9138889,"[792289, 792291, 792293]"
Sri Lanka in India ODI Series,DPMD Jayawardene,0,-506.1161413,"[792289, 792291, 792293, 792295, 792297]"
Sri Lanka in India ODI Series,S Prasanna,-9,-532.1161413,"[792289, 792291, 792293, 792295, 792297]"
Sri Lanka in India ODI Series,PLS Gamage,-30,-428.2539683,"[792289, 792291, 792293, 792297]"
Sri Lanka in India ODI Series,AR Patel,-55,-833.1802873,"[792289, 792291, 792293, 792295, 792297]"
Sri Lanka in India ODI Series,TM Dilshan,-9,-504.1161413,"[792289, 792291, 792293, 792295, 792297]"
Sri Lanka in India ODI Series,R Ashwin,-84,-614.9424603,"[792289, 792291, 792293, 792297]"
Sri Lanka in India ODI Series,KV Sharma,0,-288.2663984,"[792295, 792297]"
Sri Lanka in India ODI Series,KTGD Prasad,-24,-190.3527778,"[792289, 792291]"
Women's Ashes,JL Jonassen,-55,-970.6531746,"[593723, 593724, 593725, 666039, 666041, 666043, 798369]"
Women's Ashes,LS Greenway,0,-1011.630952,"[593723, 593724, 593725, 666039, 666041, 666043, 798369]"
Women's Ashes,HL Colvin,-58,-312.9,"[593723, 593724, 593725]"
Women's Ashes,A Shrubsole,-88,-1031.630952,"[593723, 593724, 593725, 666039, 666041, 666043, 798369]"
Women's Ashes,KM Beams,-26,-126.7079365,[798369]
Women's Ashes,JM Fields,0,-383.1166667,"[593723, 593724, 593725]"
Women's Ashes,ML Schutt,-20,-384.1166667,"[593723, 593724, 593725]"
Women's Ashes,HL Ferling,-38,-810.9365079,"[593723, 593724, 666039, 666041, 666043, 798369]"
Women's Ashes,RL Grundy,0,-121.6809524,[798369]
Women's Ashes,KL Cross,-38,-721.7309524,"[666039, 666041, 666043, 798369]"
Women's Ashes,EA Osborne,-77,-1063.653175,"[593723, 593724, 593725, 666039, 666041, 666043, 798369]"
Women's Ashes,RL Haynes,0,-237.4,"[593723, 593724]"
Women's Ashes,SJ Coyte,-76,-527.8246032,"[593723, 593724, 593725, 798369]"
Women's Ashes,EJ Villani,0,-276.2079365,"[666039, 798369]"
Women's Ashes,D Hazell,-44,-770.2833333,"[593725, 666039, 666041, 666043]"
Women's Ashes,LA Marsh,-40,-162.6666667,"[593723, 593724]"
Women's Ashes,CM Edwards,0,-1018.630952,"[593723, 593724, 593725, 666039, 666041, 666043, 798369]"
Women's Ashes,HC Knight,-26,-1006.630952,"[593723, 593724, 593725, 666039, 666041, 666043, 798369]"
Women's Ashes,DN Wyatt,-11,-433.7,"[666039, 666041]"
Women's Ashes,AE Jones,0,-131.6809524,[798369]
Women's Ashes,TT Beaumont,0,-48.7,[593723]
Women's Ashes,NR Sciver,-33,-967.9309524,"[593724, 593725, 666039, 666041, 666043, 798369]"
Women's Ashes,MM Lanning,0,-943.6531746,"[593723, 593724, 593725, 666039, 666041, 666043, 798369]"
Women's Ashes,AJ Healy,0,-584.7531746,"[593725, 666041, 666043, 798369]"
Women's Ashes,NE Bolton,0,-281.3285714,"[666041, 666043]"
Women's Ashes,A Brindle,0,-860.95,"[593723, 593724, 593725, 666039, 666041, 666043]"
Women's Ashes,RM Farrell,0,-418.8285714,"[666039, 666041, 666043]"
Women's Ashes,GA Elwiss,0,-130.6809524,[798369]
Women's Ashes,AJ Blackwell,0,-910.6531746,"[593723, 593724, 593725, 666039, 666041, 666043, 798369]"
Women's Ashes,JL Gunn,-86,-971.95,"[593723, 593724, 593725, 666039, 666041, 666043]"
Women's Ashes,KH Brunt,-27,-463.5809524,"[593723, 593724, 593725, 798369]"
Women's Ashes,SJ Taylor,0,-1003.630952,"[593723, 593724, 593725, 666039, 666041, 666043, 798369]"
Women's Ashes,EA Perry,-96,-885.6531746,"[593723, 593724, 593725, 666039, 666041, 666043, 798369]"
Women's Ashes,JE Cameron,0,-943.6531746,"[593723, 593724, 593725, 666039, 666041, 666043, 798369]"
Women's Ashes,JL Hunter,-40,-617.5452381,"[593725, 666039, 666041, 666043]"
Pakistan in South Africa ODI Series,CA Ingram,0,-614.1877322,"[567368, 567369, 567370, 567371, 567372]"
Pakistan in South Africa ODI Series,F du Plessis,0,-378.3178571,"[567368, 567369, 567370]"
Pakistan in South Africa ODI Series,VD Philander,-31,-190.0345238,"[685731, 685735]"
Pakistan in South Africa ODI Series,Shoaib Malik,0,-500.8329027,"[567368, 567369, 567370, 567371, 567372]"
Pakistan in South Africa ODI Series,Mohammad Irfan,-34,-468.9757599,"[567369, 567370, 567371, 567372]"
Pakistan in South Africa ODI Series,JP Duminy,0,-292.6595238,"[685731, 685733, 685735]"
Pakistan in South Africa ODI Series,KJ Abbott,-18,-244.2178571,"[567368, 567369]"
Pakistan in South Africa ODI Series,DA Miller,0,-529.5293989,"[567371, 567372, 685731, 685733, 685735]"
Pakistan in South Africa ODI Series,JH Kallis,-13,-183.6928571,"[685731, 685733]"
Pakistan in South Africa ODI Series,F Behardien,-7,-609.1877322,"[567368, 567369, 567370, 567371, 567372]"
Pakistan in South Africa ODI Series,Shahid Afridi,-31,-640.0733789,"[567368, 567369, 567370, 567371, 567372, 685731, 685733]"
Pakistan in South Africa ODI Series,Umar Gul,0,-188.4821429,"[567368, 567369]"
Pakistan in South Africa ODI Series,Mohammad Hafeez,-75,-653.0733789,"[567368, 567369, 567370, 567371, 567372, 685731, 685733]"
Pakistan in South Africa ODI Series,Abdur Rehman,-24,-54.7,[685735]
Pakistan in South Africa ODI Series,WD Parnell,-21,-104.9666667,[685735]
Pakistan in South Africa ODI Series,Bilawal Bhatti,-28,-226.9404762,"[685731, 685733, 685735]"
Pakistan in South Africa ODI Series,Sohail Tanvir,-23,-56.7,[685735]
Pakistan in South Africa ODI Series,Wahab Riaz,-21,-295.3507599,"[567370, 567371, 567372]"
Pakistan in South Africa ODI Series,Saeed Ajmal,-112,-763.7733789,"[567368, 567369, 567370, 567371, 567372, 685731, 685733, 685735]"
Pakistan in South Africa ODI Series,HM Amla,0,-893.847256,"[567368, 567369, 567370, 567371, 567372, 685731, 685733, 685735]"
Pakistan in South Africa ODI Series,Umar Amin,0,-56.7,[685735]
Pakistan in South Africa ODI Series,DW Steyn,-103,-698.9877322,"[567369, 567370, 567371, 567372, 685731, 685733]"
Pakistan in South Africa ODI Series,Umar Akmal,0,-226.9404762,"[685731, 685733, 685735]"
Pakistan in South Africa ODI Series,Q de Kock,0,-436.6452381,"[567372, 685731, 685733, 685735]"
Pakistan in South Africa ODI Series,AB de Villiers,0,-878.847256,"[567368, 567369, 567370, 567371, 567372, 685731, 685733, 685735]"
Pakistan in South Africa ODI Series,RJ Peterson,-66,-617.1877322,"[567368, 567369, 567370, 567371, 567372]"
Pakistan in South Africa ODI Series,M Morkel,-19,-229.0535714,"[567372, 685731]"
Pakistan in South Africa ODI Series,Sohaib Maqsood,0,-218.9404762,"[685731, 685733, 685735]"
Pakistan in South Africa ODI Series,RK Kleinveldt,-66,-425.8770179,"[567368, 567370, 567371]"
Pakistan in South Africa ODI Series,Imran Tahir,-36,-299.6595238,"[685731, 685733, 685735]"
Pakistan in South Africa ODI Series,Asad Shafiq,0,-148.5571429,"[567368, 685735]"
Pakistan in South Africa ODI Series,Junaid Khan,-95,-701.0733789,"[567368, 567369, 567370, 567371, 567372, 685731, 685733]"
Pakistan in South Africa ODI Series,H Davids,0,-106.9666667,[685735]
Pakistan in South Africa ODI Series,Kamran Akmal,0,-499.8329027,"[567368, 567369, 567370, 567371, 567372]"
Pakistan in South Africa ODI Series,Ahmed Shehzad,0,-212.9404762,"[685731, 685733, 685735]"
Pakistan in South Africa ODI Series,Nasir Jamshed,0,-496.622619,"[567368, 567369, 567370, 685731, 685733]"
Pakistan in South Africa ODI Series,LL Tsotsobe,-91,-845.7793989,"[567368, 567369, 567370, 567371, 567372, 685733, 685735]"
Pakistan in South Africa ODI Series,Misbah-ul-Haq,0,-706.7733789,"[567368, 567369, 567370, 567371, 567372, 685731, 685733, 685735]"
Pakistan in South Africa ODI Series,Younis Khan,0,-500.8329027,"[567368, 567369, 567370, 567371, 567372]"
Pakistan in South Africa ODI Series,Imran Farhat,0,-172.4507599,"[567371, 567372]"
Pakistan in South Africa ODI Series,GC Smith,0,-672.894875,"[567368, 567369, 567370, 567371, 685731, 685733]"
Pakistan in South Africa ODI Series,Anwar Ali,-8,-224.9404762,"[685731, 685733, 685735]"
Pakistan in South Africa ODI Series,R McLaren,-85,-878.7793989,"[567368, 567369, 567370, 567371, 567372, 685733, 685735]"
South Africa Women in Sri Lanka ODI Series,L Lee,0,-213.3083333,"[757507, 757509]"
South Africa Women in Sri Lanka ODI Series,S Ismail,-13,-231.3083333,"[757507, 757509]"
South Africa Women in Sri Lanka ODI Series,A Khaka,0,-104.6083333,[757509]
South Africa Women in Sri Lanka ODI Series,PM Weerakkody,0,-86.05833333,"[757507, 757509]"
