Series,Player,Weighted Average,Rising star,ID Playes
"""ICC World Cricket League Championship",FRJ Coleman,27.84906667,429,[660837]
"""ICC World Cricket League Championship",DLS van Bunge,26.664,359,[631138]
"""ICC World Cricket League Championship",H Osinde,0,440,[592266]
"""ICC World Cricket League Championship",MD Dai,80.70573333,2416,"[870887, 1004253, 1004255, 1014845, 1014847]"
"""ICC World Cricket League Championship",DF Watts,0.6666,379,[504779]
"""ICC World Cricket League Championship",N Vanua,0.3333,2454,"[870887, 1004253, 1004255, 1014845, 1014847]"
"""ICC World Cricket League Championship",JH Davey,46.51386667,970,"[504779, 997993]"
"""ICC World Cricket League Championship",ZE Green,72.76545,993,"[1004255, 1068740]"
"""ICC World Cricket League Championship",MH Cross,47.3286,549,[1068740]
"""ICC World Cricket League Championship",PL Mommsen,311.1541085,1865,"[660837, 997993, 997995, 1068740]"
"""ICC World Cricket League Championship",WT Gavera,1.3332,1531,"[870887, 1004253, 1004255]"
"""ICC World Cricket League Championship",NK Patel,54.70041176,742,"[870891, 1004269]"
"""ICC World Cricket League Championship",JB Reva,87.4256,2406,"[870887, 1004253, 1004255, 1014845, 1014847]"
"""ICC World Cricket League Championship",AM Guruge,29.6637,1057,"[870891, 952189, 952191]"
"""ICC World Cricket League Championship",CJA Amini,36.3297,918,"[1014845, 1014847]"
"""ICC World Cricket League Championship",Mohammad Shahzad,30.89887059,235,[555892]
"""ICC World Cricket League Championship",A Vala,271.0748751,2268,"[870887, 1004253, 1004255, 1014845, 1014847]"
"""ICC World Cricket League Championship",Haseeb Amjad,0,554,[911049]
"""ICC World Cricket League Championship",BN Cooper,257.1071545,2359,"[870887, 952189, 952191, 1068731, 1068732]"
"""ICC World Cricket League Championship",SJ Baard,210.4551429,1476,"[1004253, 1004255, 1068740]"
"""ICC World Cricket League Championship",RN Patel,97.52647826,361,[1014847]
"""ICC World Cricket League Championship",EB Ringera,0,465,[1014847]
"""ICC World Cricket League Championship",AC Evans,43.329,1702,"[997993, 997995, 1068740]"
"""ICC World Cricket League Championship",HA Varaiya,0,480,[592266]
"""ICC World Cricket League Championship",Junaid Siddiqui,73.64214485,1284,"[523804, 523805, 592266]"
"""ICC World Cricket League Championship",Anshuman Rath,287.4507015,1826,"[911049, 1004269, 1068731, 1068732]"
"""ICC World Cricket League Championship",L Sreekumar,125.8022333,1417,"[911049, 997993, 997995]"
"""ICC World Cricket League Championship",MC Sorensen,48.48,412,[660837]
"""ICC World Cricket League Championship",Hamza Tariq,58.7098907,1293,"[523804, 523805, 592266]"
"""ICC World Cricket League Championship",JO Ngoche,0,981,"[592266, 870891]"
"""ICC World Cricket League Championship",C Peake,15.1096,998,"[1004253, 1004255]"
"""ICC World Cricket League Championship",HJW Gardiner,22.6644,435,[660837]
"""ICC World Cricket League Championship",Ehsan Khan,126.82065,1519,"[1004269, 1068731, 1068732]"
"""ICC World Cricket League Championship",Farhan Ahmed,11.3322,605,"[952189, 952191]"
"""ICC World Cricket League Championship",Mohammad Usman,83.96951801,544,"[952189, 952191]"
"""ICC World Cricket League Championship",NFI McCallum,36.7879875,359,[504779]
"""ICC World Cricket League Championship",GD Drummond,0,378,[504779]
"""ICC World Cricket League Championship",N Kruger,16.665,336,[504779]
"""ICC World Cricket League Championship",L Siaka,232.5793343,2327,"[870887, 1004253, 1004255, 1014845, 1014847]"
"""ICC World Cricket League Championship",Babar Hayat,327.4877911,1798,"[911049, 1004269, 1068731, 1068732]"
"""ICC World Cricket League Championship",MG Erasmus,48.9951,615,[1068740]
"""ICC World Cricket League Championship",G Goudie,0,378,[504779]
"""ICC World Cricket League Championship",NJ O'Brien,227.3370649,2019,"[523804, 523805, 555892, 631138, 660837]"
"""ICC World Cricket League Championship",Nadeem Ahmed,34.16325,2092,"[911049, 1004269, 1068731, 1068732]"
"""ICC World Cricket League Championship",Mohammad Naveed,31.4413,1448,"[870891, 997993, 997995]"
"""ICC World Cricket League Championship",MW Machan,53.328,411,[660837]
"""ICC World Cricket League Championship",Abdul Shakoor,58.81951429,906,"[870891, 911049]"
"""ICC World Cricket League Championship",GI Maiden,37.23437143,366,[504779]
"""ICC World Cricket League Championship",JF Mooney,101.3232,1694,"[523804, 523805, 555892, 631138]"
"""ICC World Cricket League Championship",Muhammad Usman,111.281243,905,"[997993, 997995]"
"""ICC World Cricket League Championship",VAB Tewarie,14.7258,337,[504779]
"""ICC World Cricket League Championship",KJ O'Brien,303.0054708,2015,"[523804, 523805, 555892, 631138, 660837]"
"""ICC World Cricket League Championship",A van der Merwe,0,463,[523805]
"""ICC World Cricket League Championship",Zaheer Maqsood,23.18286667,479,[911049]
"""ICC World Cricket League Championship",Qais Farooq,23.49765,444,[870891]
"""ICC World Cricket League Championship",SM Sharif,81.3252,2504,"[504779, 660837, 997993, 997995, 1068740]"
"""ICC World Cricket League Championship",S Bau,288.9623804,2212,"[870887, 1004253, 1004255, 1014845, 1014847]"
"""ICC World Cricket League Championship",EC Joyce,286.4655732,1958,"[523804, 523805, 555892, 631138, 660837]"
"""ICC World Cricket League Championship",Ahmed Raza,129.0514211,2494,"[870891, 911049, 952189, 952191, 997993, 997995]"
"""ICC World Cricket League Championship",Rameez Shahzad,86.27708571,938,"[997993, 997995]"
"""ICC World Cricket League Championship",Shahid Wasif,45.40815714,580,[1068732]
"""ICC World Cricket League Championship",Muhammad Kaleem,56.1055,579,"[952189, 952191]"
"""ICC World Cricket League Championship",RML Taylor,26.94175,428,[660837]
"""ICC World Cricket League Championship",EJ Richardson,32.219,433,[660837]
"""ICC World Cricket League Championship",I Wardlaw,61.9938,433,[660837]
"""ICC World Cricket League Championship",GC Wilson,174.7535565,2059,"[523804, 523805, 555892, 631138, 660837]"
"""ICC World Cricket League Championship",RE van der Merwe,183.1668667,1859,"[952189, 952191, 1068731, 1068732]"
"""ICC World Cricket League Championship",Rohan Mustafa,158.6051709,1505,"[952189, 952191, 997993, 997995]"
"""ICC World Cricket League Championship",G Snyman,55.45965495,975,"[1004253, 1004255]"
"""ICC World Cricket League Championship",LN Oluoch,54.6612,1596,"[870891, 1004269, 1014845, 1014847]"
"""ICC World Cricket League Championship",TJ Heggelman,39.68455574,316,[504779]
"""ICC World Cricket League Championship",Najibullah Zadran,42.72690968,223,[555892]
"""ICC World Cricket League Championship",Nizakat Khan,256.6588501,1985,"[911049, 1004269, 1068731, 1068732]"
"""ICC World Cricket League Championship",JJ Smit,72.8715,1626,"[1004253, 1004255, 1068740]"
"""ICC World Cricket League Championship",D Bau,116.3577324,938,"[1004253, 1004255]"
"""ICC World Cricket League Championship",MRJ Watt,40.6626,560,[1068740]
"""ICC World Cricket League Championship",RR Patel,251.1467048,1916,"[592266, 870891, 1004269, 1014845, 1014847]"
"""ICC World Cricket League Championship",JJ Atkinson,23.8461,635,[1068731]
"""ICC World Cricket League Championship",SO Ngoche,152.1363,1529,"[870891, 1004269, 1014845, 1014847]"
"""ICC World Cricket League Championship",A Nao,0,430,[1014845]
"""ICC World Cricket League Championship",Ahsan Malik,14.6652,3244,"[504779, 631138, 870887, 952189, 952191, 1068731, 1068732]"
"""ICC World Cricket League Championship",TLW Cooper,71.11458095,678,"[504779, 631138]"
"""ICC World Cricket League Championship",Tanwir Afzal,57.6609,853,"[911049, 1004269]"
"""ICC World Cricket League Championship",Shaiman Anwar,390.0910939,2232,"[870891, 911049, 952189, 952191, 997993, 997995]"
"""ICC World Cricket League Championship",SP Patil,109.9310348,1514,"[870891, 911049, 952189, 952191]"
"""ICC World Cricket League Championship",WB Rankin,0,1066,"[523804, 523805]"
"""ICC World Cricket League Championship",Aizaz Khan,51.69324286,2093,"[911049, 1004269, 1068731, 1068732]"
"""ICC World Cricket League Championship",DT Johnston,196.5097588,2102,"[523804, 523805, 555892, 631138, 660837]"
"""ICC World Cricket League Championship",Tanveer Ahmed,23.8865,1546,"[1004269, 1068731, 1068732]"
"""ICC World Cricket League Championship",ES Szwarczynski,27.3306,369,[631138]
"""ICC World Cricket League Championship",MA Ouma,132.6972407,1739,"[592266, 870891, 1014845, 1014847]"
"""ICC World Cricket League Championship",D Murphy,11.6655,439,[660837]
"""ICC World Cricket League Championship",Waqas Khan,41.59107857,1233,"[1068731, 1068732]"
"""ICC World Cricket League Championship",Karim Sadiq,7.036333333,246,[555892]
"""ICC World Cricket League Championship",AR Cusack,46.25178462,1699,"[523804, 523805, 555892, 631138]"
"""ICC World Cricket League Championship",IA Karim,308.0159367,1814,"[592266, 870891, 1004269, 1014845, 1014847]"
"""ICC World Cricket League Championship",PA van Meekeren,69.3264,1813,"[870887, 1068731, 1068732]"
"""ICC World Cricket League Championship",S Snater,32.90147143,602,[1068732]
"""ICC World Cricket League Championship",Asif Iqbal (1),38.6628,475,[911049]
"""ICC World Cricket League Championship",TP Ura,133.6858806,1468,"[870887, 1004253, 1004255]"
"""ICC World Cricket League Championship",Z Groenewald,0,644,[1068740]
"""ICC World Cricket League Championship",CG Williams,194.9964807,1453,"[1004253, 1004255, 1068740]"
"""ICC World Cricket League Championship",HS Baidwan,56.1055,866,"[523804, 523805]"
"""ICC World Cricket League Championship",CD Wallace,100.4502714,1690,"[997993, 997995, 1068740]"
"""ICC World Cricket League Championship",Rizwan Cheema,87.25650645,1281,"[523804, 523805, 592266]"
"""ICC World Cricket League Championship",CD de Lange,75.4369,1697,"[997993, 997995, 1068740]"
"""ICC World Cricket League Championship",SF Burger,105.5786667,1585,"[1004253, 1004255, 1068740]"
"""ICC World Cricket League Championship",WTS Porterfield,325.9573963,1887,"[523804, 523805, 555892, 631138, 660837]"
"""ICC World Cricket League Championship",RM Haq,0.6666,820,"[504779, 660837]"
"""ICC World Cricket League Championship",N Dutta,0,440,[592266]
"""ICC World Cricket League Championship",PR Stirling,166.2225065,1637,"[523804, 555892, 631138, 660837]"
"""ICC World Cricket League Championship",MS Chapman,115.5590135,425,[911049]
"""ICC World Cricket League Championship",E Otieno,18.9981,1803,"[592266, 870891, 1014845, 1014847]"
"""ICC World Cricket League Championship",Mohammad Tauqir,75.56154878,393,[870891]
"""ICC World Cricket League Championship",NN Odhiambo,121.71005,1584,"[870891, 1004269, 1014845, 1014847]"
"""ICC World Cricket League Championship",GH Dockrell,163.6617931,2148,"[523804, 523805, 555892, 631138, 660837]"
"""ICC World Cricket League Championship",Javed Ahmadi,17.9982,243,[555892]
"""ICC World Cricket League Championship",R Gunasekera,97.88246667,1234,"[523804, 523805, 592266]"
"""ICC World Cricket League Championship",MP O'Dowd,98.8728956,1246,"[1068731, 1068732]"
"""ICC World Cricket League Championship",PW Borren,391.1611517,2925,"[504779, 631138, 870887, 952189, 952191, 1068731, 1068732]"
"""ICC World Cricket League Championship",Umair Ali,37.2993,472,[911049]
"""ICC World Cricket League Championship",Samiullah Shenwari,35.40915714,228,[555892]
"""ICC World Cricket League Championship",E Schiferli,27.80674286,366,[631138]
"""ICC World Cricket League Championship",AS Hansra,122.1480502,1238,"[523804, 523805, 592266]"
"""ICC World Cricket League Championship",Krishna Chandran,32.89414615,516,[997993]
"""ICC World Cricket League Championship",Amjad Javed,162.208174,1997,"[870891, 952189, 952191, 997993, 997995]"
"""ICC World Cricket League Championship",N Pokana,0,490,[1014847]
"""ICC World Cricket League Championship",JNT Vare,59.8829,956,"[870887, 1014847]"
"""ICC World Cricket League Championship",K Pala,77.1034,433,[870887]
"""ICC World Cricket League Championship",Gulbadin Naib,42.4503,227,[555892]
"""ICC World Cricket League Championship",BM Scholtz,37.572,1620,"[1004253, 1004255, 1068740]"
"""ICC World Cricket League Championship",NRP Scholtz,72.53242857,930,"[1004253, 1004255]"
"""ICC World Cricket League Championship",Shapoor Zadran,2.9997,246,[555892]
"""ICC World Cricket League Championship",W van Vuuren,72.39855652,524,[1004253]
"""ICC World Cricket League Championship",Nasir Aziz,38.6628,461,[911049]
"""ICC World Cricket League Championship",Fayyaz Ahmed,15.2207,457,[997995]
"""ICC World Cricket League Championship",TJ Murtagh,123.1040905,1060,"[555892, 631138, 660837]"
"""ICC World Cricket League Championship",Ehsan Nawaz,102.5453,1232,"[1068731, 1068732]"
"""ICC World Cricket League Championship",Khurram Chohan,29.21345263,877,"[523804, 523805]"
"""ICC World Cricket League Championship",VJ Kingma,0,663,[1068731]
"""ICC World Cricket League Championship",T Lungameni,0,644,[1068740]
"""ICC World Cricket League Championship",CA Soper,49.76921613,2423,"[870887, 1004253, 1004255, 1014845, 1014847]"
"""ICC World Cricket League Championship",CB Sole,35.1076,1083,"[997995, 1068740]"
"""ICC World Cricket League Championship",Zahid Hussain,43.8845,873,"[523804, 523805]"
"""ICC World Cricket League Championship",NR Kumar,112.7957368,1252,"[523804, 523805, 592266]"
"""ICC World Cricket League Championship",W Barresi,323.764188,3070,"[504779, 631138, 870887, 952189, 952191, 1068731, 1068732]"
England tour of Ireland 2019,AU Rashid,0,399,[1161014]
England tour of Ireland 2019,WTS Porterfield,36.12459231,361,[1161014]
England tour of Ireland 2019,PR Stirling,50.6616,344,[1161014]
England tour of Ireland 2019,GC Wilson,22.6644,371,[1161014]
England tour of Ireland 2019,J Little,54.9945,369,[1161014]
England tour of Ireland 2019,GH Dockrell,41.04351429,352,[1161014]
England tour of Ireland 2019,LE Plunkett,0,400,[1161014]
England tour of Ireland 2019,MR Adair,57.10923103,345,[1161014]
England tour of Ireland 2019,JM Vince,37.2185,381,[1161014]
England tour of Ireland 2019,BT Foakes,72.4372,335,[1161014]
England tour of Ireland 2019,JL Denly,24.01720588,391,[1161014]
England tour of Ireland 2019,DJ Malan,45.24834828,374,[1161014]
England tour of Ireland 2019,JC Archer,0,400,[1161014]
England tour of Ireland 2019,WB Rankin,20.4828,374,[1161014]
England tour of Ireland 2019,A Balbirnie,46.47597209,348,[1161014]
England tour of Ireland 2019,DJ Willey,36.87350526,379,[1161014]
England tour of Ireland 2019,TK Curran,62.4786,350,[1161014]
England tour of Ireland 2019,TJ Murtagh,28.04847692,365,[1161014]
England tour of Ireland 2019,EJG Morgan,0.9999,400,[1161014]
England tour of Ireland 2019,L Tucker,50.6616,372,[1161014]
England tour of Ireland 2019,KJ O'Brien,68.6598,376,[1161014]
England tour of Ireland 2019,JE Root,43.2179,393,[1161014]
Pakistan v England ODI Series,RJW Topley,1.3332,2103,"[902641, 902643, 902645, 902647]"
Pakistan v England ODI Series,AU Rashid,24.61292308,2098,"[902641, 902643, 902645, 902647]"
Pakistan v England ODI Series,Zafar Gohar,43.329,393,[902645]
Pakistan v England ODI Series,GP Swann,47.3892,916,"[531631, 531632]"
Pakistan v England ODI Series,JJ Roy,214.4234033,1936,"[902641, 902643, 902645, 902647]"
Pakistan v England ODI Series,Imran Farhat,91.92731429,735,"[531631, 531632]"
Pakistan v England ODI Series,KP Pietersen,194.9373353,1252,"[531631, 531632, 531634]"
Pakistan v England ODI Series,JW Dernbach,0,496,[531634]
Pakistan v England ODI Series,Yasir Shah,75.85138846,1511,"[902641, 902643, 902647]"
Pakistan v England ODI Series,AN Cook,295.9227857,1175,"[531631, 531632, 531634]"
Pakistan v England ODI Series,Mohammad Irfan,4.9995,1946,"[902641, 902643, 902645, 902647]"
Pakistan v England ODI Series,Misbah-ul-Haq,154.8199909,1160,"[531631, 531632, 531634]"
Pakistan v England ODI Series,Sarfraz Ahmed,173.9139998,1336,"[902643, 902645, 902647]"
Pakistan v England ODI Series,Iftikhar Ahmed,30.93341429,834,"[902643, 902645]"
Pakistan v England ODI Series,Junaid Khan,0,479,[531634]
Pakistan v England ODI Series,Shahid Afridi,140.7435,1219,"[531631, 531632, 531634]"
Pakistan v England ODI Series,MM Ali,90.1021,2090,"[902641, 902643, 902645, 902647]"
Pakistan v England ODI Series,Abdur Rehman,70.49944286,920,"[531632, 531634]"
Pakistan v England ODI Series,IJL Trott,72.12655855,1386,"[531631, 531632, 531634]"
Pakistan v England ODI Series,DR Briggs,0,495,[531634]
Pakistan v England ODI Series,Younis Khan,90.24914412,1248,"[531631, 531632, 902641]"
Pakistan v England ODI Series,Adnan Akmal,34.6632,477,[531634]
Pakistan v England ODI Series,JWA Taylor,232.6624935,1943,"[902641, 902643, 902645, 902647]"
Pakistan v England ODI Series,SCJ Broad,17.6649,929,"[531631, 531632]"
Pakistan v England ODI Series,ST Finn,0,1427,"[531631, 531632, 531634]"
Pakistan v England ODI Series,Aizaz Cheema,17.6649,455,[531632]
Pakistan v England ODI Series,JM Anderson,0,930,"[531631, 531632]"
Pakistan v England ODI Series,Mohammad Hafeez,300.3193225,2990,"[531631, 531632, 531634, 902641, 902643, 902645, 902647]"
Pakistan v England ODI Series,Wahab Riaz,119.5832786,2235,"[531631, 902641, 902643, 902645, 902647]"
Pakistan v England ODI Series,JC Buttler,260.3073,2420,"[531634, 902641, 902643, 902645, 902647]"
Pakistan v England ODI Series,Mohammad Rizwan,98.00871667,1434,"[902643, 902645, 902647]"
Pakistan v England ODI Series,Bilal Asif,12.52255714,478,[902641]
Pakistan v England ODI Series,DJ Willey,30.38585,2089,"[902641, 902643, 902645, 902647]"
Pakistan v England ODI Series,Umar Akmal,115.9433385,1216,"[531631, 531632, 531634]"
Pakistan v England ODI Series,TT Bresnan,134.9865,491,[531634]
Pakistan v England ODI Series,CR Woakes,49.911675,2067,"[902641, 902643, 902645, 902647]"
Pakistan v England ODI Series,RS Bopara,134.9268619,818,"[531631, 531632]"
Pakistan v England ODI Series,Shoaib Malik,250.1520012,2618,"[531631, 531634, 902641, 902643, 902645, 902647]"
Pakistan v England ODI Series,Azhar Ali,314.3334218,2657,"[531632, 531634, 902641, 902643, 902645, 902647]"
Pakistan v England ODI Series,Anwar Ali,113.4915737,1884,"[902641, 902643, 902645, 902647]"
Pakistan v England ODI Series,C Kieswetter,83.77656774,864,"[531631, 531634]"
Pakistan v England ODI Series,EJG Morgan,335.8130218,3320,"[531631, 531632, 531634, 902641, 902643, 902645, 902647]"
Pakistan v England ODI Series,Asad Shafiq,75.79761429,752,"[531631, 531634]"
Pakistan v England ODI Series,Umar Gul,47.3286,793,"[531631, 531632]"
Pakistan v England ODI Series,Saeed Ajmal,88.6578,1267,"[531631, 531632, 531634]"
Pakistan v England ODI Series,Babar Azam,209.6457,1794,"[902641, 902643, 902645, 902647]"
Pakistan v England ODI Series,Ahmed Shehzad,35.48664706,607,[902647]
Pakistan v England ODI Series,SR Patel,92.53395556,1391,"[531631, 531632, 531634]"
Pakistan v England ODI Series,JE Root,191.4695729,1954,"[902641, 902643, 902645, 902647]"
Pakistan v England ODI Series,AD Hales,249.4486366,1927,"[902641, 902643, 902645, 902647]"
South Africa in New Zealand ODI Series,L Ronchi,243.0000878,1655,"[749771, 749773, 1020037, 1020039]"
South Africa in New Zealand ODI Series,TS Nethula,0.3333,443,[520601]
South Africa in New Zealand ODI Series,AJ McKay,15.4429,844,"[520601, 520602]"
South Africa in New Zealand ODI Series,CH Morris,132.9434944,1844,"[1020031, 1020033, 1020037, 1020039]"
South Africa in New Zealand ODI Series,TWM Latham,101.2538669,2278,"[749771, 749773, 1020031, 1020033, 1020035]"
South Africa in New Zealand ODI Series,JS Patel,1.3332,921,"[1020037, 1020039]"
South Africa in New Zealand ODI Series,DA Miller,172.3905736,2340,"[749773, 1020033, 1020035, 1020037, 1020039]"
South Africa in New Zealand ODI Series,MJ Santner,83.47930556,2263,"[1020031, 1020033, 1020035, 1020037, 1020039]"
South Africa in New Zealand ODI Series,VD Philander,9.999,1027,"[749771, 749773]"
South Africa in New Zealand ODI Series,KD Mills,63.82695,1792,"[520600, 520601, 520602, 749771]"
South Africa in New Zealand ODI Series,JH Kallis,71.48304706,1054,"[520600, 520601]"
South Africa in New Zealand ODI Series,T Shamsi,0,436,[1020031]
South Africa in New Zealand ODI Series,JP Duminy,440.9762149,4594,"[520600, 520601, 520602, 749771, 749773, 1020031, 1020033, 1020035, 1020037, 1020039]"
South Africa in New Zealand ODI Series,AB de Villiers,731.9122118,4309,"[520600, 520601, 520602, 749771, 749773, 1020031, 1020033, 1020035, 1020037, 1020039]"
South Africa in New Zealand ODI Series,DW Steyn,0.6666,2542,"[520600, 520601, 520602, 749771, 749773]"
South Africa in New Zealand ODI Series,JL Ontong,43.14383333,500,[520601]
South Africa in New Zealand ODI Series,NT Broom,31.6635,1385,"[1020031, 1020033, 1020035]"
South Africa in New Zealand ODI Series,MJ Guptill,323.9119557,2909,"[520600, 520601, 520602, 749771, 749773, 1020037, 1020039]"
South Africa in New Zealand ODI Series,Q de Kock,365.2626917,3117,"[749771, 749773, 1020031, 1020033, 1020035, 1020037, 1020039]"
South Africa in New Zealand ODI Series,D Pretorius,154.2526508,1820,"[1020033, 1020035, 1020037, 1020039]"
South Africa in New Zealand ODI Series,BB McCullum,287.5435063,2029,"[520600, 520601, 520602, 749771, 749773]"
South Africa in New Zealand ODI Series,M Morkel,0,2097,"[520600, 520601, 749771, 749773]"
South Africa in New Zealand ODI Series,K Rabada,0,1763,"[1020031, 1020035, 1020037, 1020039]"
South Africa in New Zealand ODI Series,C de Grandhomme,240.1330436,2561,"[520602, 1020031, 1020033, 1020035, 1020037, 1020039]"
South Africa in New Zealand ODI Series,F du Plessis,551.7171424,4481,"[520600, 520601, 520602, 749771, 749773, 1020031, 1020033, 1020035, 1020037, 1020039]"
South Africa in New Zealand ODI Series,JEC Franklin,125.0273821,1249,"[520600, 520601, 520602]"
South Africa in New Zealand ODI Series,NL McCullum,96.96466154,1325,"[520600, 520602, 749771]"
South Africa in New Zealand ODI Series,KS Williamson,406.5577801,3351,"[520600, 520601, 520602, 1020031, 1020033, 1020035, 1020037, 1020039]"
South Africa in New Zealand ODI Series,J Botha,21.6645,440,[520602]
South Africa in New Zealand ODI Series,RR Rossouw,47.8841,1000,"[749771, 749773]"
South Africa in New Zealand ODI Series,M de Lange,0,445,[520602]
South Africa in New Zealand ODI Series,DAJ Bracewell,0.6666,488,[520600]
South Africa in New Zealand ODI Series,WD Parnell,200.0032952,1923,"[520602, 1020033, 1020035, 1020037]"
South Africa in New Zealand ODI Series,Imran Tahir,0.9999,3369,"[749771, 749773, 1020031, 1020033, 1020035, 1020037, 1020039]"
South Africa in New Zealand ODI Series,MJ McClenaghan,52.31222857,439,[749773]
South Africa in New Zealand ODI Series,LRPL Taylor,253.9048562,2106,"[1020031, 1020033, 1020035, 1020037, 1020039]"
South Africa in New Zealand ODI Series,JA Morkel,57.45830588,918,"[520601, 520602]"
South Africa in New Zealand ODI Series,DG Brownlie,263.8866994,3101,"[749771, 749773, 1020031, 1020033, 1020035, 1020037, 1020039]"
South Africa in New Zealand ODI Series,F Behardien,0.3333,437,[1020031]
South Africa in New Zealand ODI Series,GC Smith,27.080625,544,[520600]
South Africa in New Zealand ODI Series,MD Bates,50.9949,389,[520602]
South Africa in New Zealand ODI Series,RJ Nicol,104.6664219,1275,"[520600, 520601, 520602]"
South Africa in New Zealand ODI Series,TG Southee,367.5470159,3636,"[520600, 520601, 749773, 1020031, 1020033, 1020035, 1020037, 1020039]"
South Africa in New Zealand ODI Series,RJ Peterson,0,1514,"[520600, 520601, 520602]"
South Africa in New Zealand ODI Series,JD Ryder,23.331,923,"[520600, 520601]"
South Africa in New Zealand ODI Series,DL Vettori,10.6656,943,"[749771, 749773]"
South Africa in New Zealand ODI Series,LH Ferguson,15.92148462,338,[1020035]
South Africa in New Zealand ODI Series,HM Amla,569.2779521,4425,"[520600, 520601, 520602, 749771, 749773, 1020031, 1020033, 1020035, 1020037, 1020039]"
South Africa in New Zealand ODI Series,JDS Neesham,287.5484682,3077,"[749771, 749773, 1020031, 1020033, 1020035, 1020037, 1020039]"
South Africa in New Zealand ODI Series,AM Ellis,122.1972299,1288,"[520600, 520601, 520602]"
South Africa in New Zealand ODI Series,CJ Anderson,10.3323,943,"[749771, 749773]"
South Africa in New Zealand ODI Series,IS Sodhi,0,1045,"[1020031, 1020033]"
South Africa in New Zealand ODI Series,R McLaren,0,501,[749771]
South Africa in New Zealand ODI Series,TA Boult,91.73286154,3214,"[749771, 749773, 1020031, 1020033, 1020035, 1020037, 1020039]"
South Africa in New Zealand ODI Series,LL Tsotsobe,0,1515,"[520600, 520601, 520602]"
South Africa in New Zealand ODI Series,AL Phehlukwayo,148.0832294,1707,"[1020031, 1020033, 1020035, 1020039]"
Commonwealth Bank Series,TM Dilshan,364.5814312,3707,"[518957, 518958, 518960, 518961, 518964, 518967, 518968, 518970]"
Commonwealth Bank Series,WU Tharanga,192.246351,2308,"[518957, 518958, 518960, 518968, 518970]"
Commonwealth Bank Series,R Ashwin,214.1707851,2169,"[518956, 518957, 518959, 518960, 518965]"
Commonwealth Bank Series,SR Watson,173.7008025,1888,"[518965, 518967, 518968, 518970]"
Commonwealth Bank Series,DPMD Jayawardene,414.5347038,3641,"[518957, 518958, 518960, 518961, 518964, 518967, 518968, 518970]"
Commonwealth Bank Series,DJ Hussey,635.7955228,4311,"[518956, 518958, 518959, 518961, 518962, 518964, 518965, 518967, 518968, 518970]"
Commonwealth Bank Series,SL Malinga,97.2125,3903,"[518957, 518958, 518960, 518961, 518964, 518967, 518968, 518970]"
Commonwealth Bank Series,LD Chandimal,476.3744259,3529,"[518957, 518958, 518960, 518961, 518964, 518967, 518968, 518970]"
Commonwealth Bank Series,IK Pathan,159.2636813,1217,"[518960, 518962, 518965]"
Commonwealth Bank Series,CK Kapugedera,21.29416667,420,[518970]
Commonwealth Bank Series,CJ McKay,194.48055,2963,"[518956, 518958, 518959, 518961, 518965, 518967, 518970]"
Commonwealth Bank Series,R Sharma,17.6649,337,[518956]
Commonwealth Bank Series,P Kumar,50.07342353,1188,"[518956, 518957, 518965]"
Commonwealth Bank Series,AD Mathews,238.2350067,2708,"[518957, 518958, 518960, 518961, 518964, 518967]"
Commonwealth Bank Series,SMSM Senanayake,91.90106538,1379,"[518958, 518960, 518967]"
Commonwealth Bank Series,MS Wade,487.7314503,4444,"[518956, 518958, 518959, 518961, 518962, 518964, 518965, 518967, 518968, 518970]"
Commonwealth Bank Series,R Vinay Kumar,75.9924,2267,"[518956, 518957, 518959, 518960, 518962]"
Commonwealth Bank Series,Z Khan,33.936,1457,"[518957, 518959, 518962]"
Commonwealth Bank Series,RA Jadeja,215.7123202,2570,"[518956, 518957, 518959, 518960, 518962, 518965]"
Commonwealth Bank Series,MS Dhoni,306.8791723,2442,"[518956, 518957, 518959, 518960, 518962, 518965]"
Commonwealth Bank Series,JL Pattinson,29.05506522,1110,"[518967, 518968]"
Commonwealth Bank Series,KMDN Kulasekara,379.0529217,3782,"[518957, 518958, 518960, 518961, 518964, 518967, 518968, 518970]"
Commonwealth Bank Series,KTGD Prasad,120.6488286,1496,"[518957, 518958, 518968]"
Commonwealth Bank Series,SR Tendulkar,166.4155357,2013,"[518956, 518957, 518960, 518962, 518965]"
Commonwealth Bank Series,RG Sharma,161.6061344,2202,"[518956, 518957, 518959, 518960, 518962]"
Commonwealth Bank Series,KC Sangakkara,450.1085899,3641,"[518957, 518958, 518960, 518961, 518964, 518967, 518968, 518970]"
Commonwealth Bank Series,V Sehwag,114.8067,1391,"[518957, 518959, 518965]"
Commonwealth Bank Series,MEK Hussey,439.3631836,4005,"[518956, 518958, 518961, 518962, 518964, 518965, 518967, 518968, 518970]"
Commonwealth Bank Series,DA Warner,563.7423982,4359,"[518956, 518958, 518959, 518961, 518962, 518964, 518965, 518967, 518968, 518970]"
Commonwealth Bank Series,RJ Harris,49.7728,2019,"[518956, 518958, 518959, 518964]"
Commonwealth Bank Series,HMRKB Herath,106.8840474,2972,"[518960, 518961, 518964, 518967, 518968, 518970]"
Commonwealth Bank Series,MJ Clarke,303.326851,2461,"[518956, 518958, 518959, 518964, 518968]"
Commonwealth Bank Series,G Gambhir,290.9660406,1942,"[518956, 518959, 518960, 518962, 518965]"
